,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Requested_Date,Requested_Hour,Requested_Month,Requested_Day_Of_Week,Drop_Date,Drop_Hour,Drop_Month,Drop_Day_Of_Week,Demand_Not_Filled,Demand_Filled,Cancelled
1852,1271,Airport,195.0,Trip Completed,2016-07-11 22:00:00,2016-07-11 22:38:00,11,22,7,Monday,11.0,22.0,7.0,Monday,0,1,0
1853,1647,Airport,195.0,Trip Completed,2016-07-12 07:13:00,2016-07-12 07:51:00,12,7,7,Tuesday,12.0,7.0,7.0,Tuesday,0,1,0
1854,2767,Airport,195.0,Trip Completed,2016-07-13 04:07:13,2016-07-13 04:59:15,13,4,7,Wednesday,13.0,4.0,7.0,Wednesday,0,1,0
1855,3646,Airport,195.0,Trip Completed,2016-07-13 19:11:00,2016-07-13 19:48:13,13,19,7,Wednesday,13.0,19.0,7.0,Wednesday,0,1,0
1856,4865,Airport,195.0,Trip Completed,2016-07-14 17:37:10,2016-07-14 18:57:28,14,17,7,Thursday,14.0,18.0,7.0,Thursday,0,1,0
1857,6055,Airport,195.0,Trip Completed,2016-07-15 13:35:34,2016-07-15 14:32:22,15,13,7,Friday,15.0,14.0,7.0,Friday,0,1,0
1858,6679,Airport,195.0,Trip Completed,2016-07-15 22:26:08,2016-07-15 23:08:05,15,22,7,Friday,15.0,23.0,7.0,Friday,0,1,0
1859,283,Airport,196.0,Trip Completed,2016-07-11 07:01:00,2016-07-11 07:32:00,11,7,7,Monday,11.0,7.0,7.0,Monday,0,1,0
1860,489,City,196.0,Trip Completed,2016-07-11 09:29:00,2016-07-11 10:21:00,11,9,7,Monday,11.0,10.0,7.0,Monday,0,1,0
1861,1559,Airport,196.0,Trip Completed,2016-07-12 06:09:00,2016-07-12 06:53:00,12,6,7,Tuesday,12.0,6.0,7.0,Tuesday,0,1,0
1862,2545,Airport,196.0,Trip Completed,2016-07-12 21:20:00,2016-07-12 21:53:00,12,21,7,Tuesday,12.0,21.0,7.0,Tuesday,0,1,0
1863,3333,City,196.0,Trip Completed,2016-07-13 12:35:14,2016-07-13 13:41:52,13,12,7,Wednesday,13.0,13.0,7.0,Wednesday,0,1,0
1864,4037,Airport,196.0,Trip Completed,2016-07-14 00:32:45,2016-07-14 01:17:01,14,0,7,Thursday,14.0,1.0,7.0,Thursday,0,1,0
1865,4578,Airport,196.0,Trip Completed,2016-07-14 09:59:09,2016-07-14 11:03:54,14,9,7,Thursday,14.0,11.0,7.0,Thursday,0,1,0
1866,4664,City,196.0,Trip Completed,2016-07-14 12:23:06,2016-07-14 12:58:01,14,12,7,Thursday,14.0,12.0,7.0,Thursday,0,1,0
1867,4756,City,196.0,Trip Completed,2016-07-14 15:20:35,2016-07-14 16:23:03,14,15,7,Thursday,14.0,16.0,7.0,Thursday,0,1,0
1868,5843,Airport,196.0,Trip Completed,2016-07-15 09:10:25,2016-07-15 09:36:13,15,9,7,Friday,15.0,9.0,7.0,Friday,0,1,0
1869,6045,City,196.0,Trip Completed,2016-07-15 13:19:25,2016-07-15 14:00:39,15,13,7,Friday,15.0,14.0,7.0,Friday,0,1,0
1870,6735,Airport,196.0,Trip Completed,2016-07-15 23:35:13,2016-07-16 00:11:44,15,23,7,Friday,16.0,0.0,7.0,,0,1,0
1871,335,City,197.0,Trip Completed,2016-07-11 07:39:00,2016-07-11 08:23:00,11,7,7,Monday,11.0,8.0,7.0,Monday,0,1,0
1872,558,City,197.0,Trip Completed,2016-07-11 10:15:00,2016-07-11 11:12:00,11,10,7,Monday,11.0,11.0,7.0,Monday,0,1,0
1873,844,City,197.0,Trip Completed,2016-07-11 17:38:00,2016-07-11 18:48:00,11,17,7,Monday,11.0,18.0,7.0,Monday,0,1,0
1874,1186,City,197.0,Trip Completed,2016-07-11 21:05:00,2016-07-11 22:16:00,11,21,7,Monday,11.0,22.0,7.0,Monday,0,1,0
1875,1705,City,197.0,Trip Completed,2016-07-12 08:08:00,2016-07-12 09:00:00,12,8,7,Tuesday,12.0,9.0,7.0,Tuesday,0,1,0
1876,2469,Airport,197.0,Trip Completed,2016-07-12 20:43:00,2016-07-12 21:35:00,12,20,7,Tuesday,12.0,21.0,7.0,Tuesday,0,1,0
1877,2975,Airport,197.0,Trip Completed,2016-07-13 06:53:25,2016-07-13 08:04:52,13,6,7,Wednesday,13.0,8.0,7.0,Wednesday,0,1,0
1878,3641,City,197.0,Trip Completed,2016-07-13 19:04:23,2016-07-13 20:04:51,13,19,7,Wednesday,13.0,20.0,7.0,Wednesday,0,1,0
1879,4476,Airport,197.0,Trip Completed,2016-07-14 08:50:51,2016-07-14 09:38:30,14,8,7,Thursday,14.0,9.0,7.0,Thursday,0,1,0
1880,4969,City,197.0,Trip Completed,2016-07-14 18:41:23,2016-07-14 19:09:31,14,18,7,Thursday,14.0,19.0,7.0,Thursday,0,1,0
1881,5737,City,197.0,Trip Completed,2016-07-15 07:49:45,2016-07-15 08:58:00,15,7,7,Friday,15.0,8.0,7.0,Friday,0,1,0
1882,6102,City,197.0,Trip Completed,2016-07-15 14:57:52,2016-07-15 15:30:03,15,14,7,Friday,15.0,15.0,7.0,Friday,0,1,0
1883,6721,City,197.0,Trip Completed,2016-07-15 23:23:48,2016-07-16 00:18:48,15,23,7,Friday,16.0,0.0,7.0,,0,1,0
1884,11,City,198.0,Trip Completed,2016-07-11 01:00:00,2016-07-11 01:53:00,11,1,7,Monday,11.0,1.0,7.0,Monday,0,1,0
1885,519,City,198.0,Trip Completed,2016-07-11 09:43:00,2016-07-11 10:54:00,11,9,7,Monday,11.0,10.0,7.0,Monday,0,1,0
1886,1994,Airport,198.0,Trip Completed,2016-07-12 12:49:00,2016-07-12 13:48:00,12,12,7,Tuesday,12.0,13.0,7.0,Tuesday,0,1,0
1887,2483,Airport,198.0,Trip Completed,2016-07-12 20:46:00,2016-07-12 21:53:00,12,20,7,Tuesday,12.0,21.0,7.0,Tuesday,0,1,0
1888,2635,City,198.0,Trip Completed,2016-07-12 22:26:00,2016-07-12 23:33:00,12,22,7,Tuesday,12.0,23.0,7.0,Tuesday,0,1,0
1889,3545,City,198.0,Trip Completed,2016-07-13 18:00:59,2016-07-13 18:38:39,13,18,7,Wednesday,13.0,18.0,7.0,Wednesday,0,1,0
1890,4730,City,198.0,Trip Completed,2016-07-14 14:12:00,2016-07-14 15:25:12,14,14,7,Thursday,14.0,15.0,7.0,Thursday,0,1,0
1891,4976,Airport,198.0,Trip Completed,2016-07-14 18:46:48,2016-07-14 19:33:36,14,18,7,Thursday,14.0,19.0,7.0,Thursday,0,1,0
1892,5789,Airport,198.0,Trip Completed,2016-07-15 08:32:39,2016-07-15 09:15:16,15,8,7,Friday,15.0,9.0,7.0,Friday,0,1,0
1893,6030,Airport,198.0,Trip Completed,2016-07-15 12:54:09,2016-07-15 14:03:29,15,12,7,Friday,15.0,14.0,7.0,Friday,0,1,0
1894,6616,Airport,198.0,Trip Completed,2016-07-15 21:51:29,2016-07-15 22:20:19,15,21,7,Friday,15.0,22.0,7.0,Friday,0,1,0
1895,165,Airport,199.0,Trip Completed,2016-07-11 05:39:00,2016-07-11 06:11:00,11,5,7,Monday,11.0,6.0,7.0,Monday,0,1,0
1896,1706,City,199.0,Trip Completed,2016-07-12 08:11:00,2016-07-12 09:12:00,12,8,7,Tuesday,12.0,9.0,7.0,Tuesday,0,1,0
1897,1821,Airport,199.0,Trip Completed,2016-07-12 09:31:00,2016-07-12 10:36:00,12,9,7,Tuesday,12.0,10.0,7.0,Tuesday,0,1,0
1898,2629,City,199.0,Trip Completed,2016-07-12 22:13:00,2016-07-12 22:51:00,12,22,7,Tuesday,12.0,22.0,7.0,Tuesday,0,1,0
1899,5227,Airport,199.0,Trip Completed,2016-07-14 21:02:35,2016-07-14 22:19:25,14,21,7,Thursday,14.0,22.0,7.0,Thursday,0,1,0
1900,5374,City,199.0,Trip Completed,2016-07-14 23:40:04,2016-07-15 00:46:22,14,23,7,Thursday,15.0,0.0,7.0,Friday,0,1,0
1901,5823,City,199.0,Trip Completed,2016-07-15 08:56:31,2016-07-15 10:07:32,15,8,7,Friday,15.0,10.0,7.0,Friday,0,1,0
1902,6007,City,199.0,Trip Completed,2016-07-15 12:15:42,2016-07-15 13:03:40,15,12,7,Friday,15.0,13.0,7.0,Friday,0,1,0
1903,6736,Airport,199.0,Trip Completed,2016-07-15 23:36:53,2016-07-16 00:20:14,15,23,7,Friday,16.0,0.0,7.0,,0,1,0
1904,590,City,200.0,Trip Completed,2016-07-11 11:20:00,2016-07-11 12:10:00,11,11,7,Monday,11.0,12.0,7.0,Monday,0,1,0
1905,779,Airport,200.0,Trip Completed,2016-07-11 16:40:00,2016-07-11 17:14:00,11,16,7,Monday,11.0,17.0,7.0,Monday,0,1,0
1906,1085,City,200.0,Trip Completed,2016-07-11 20:03:00,2016-07-11 20:58:00,11,20,7,Monday,11.0,20.0,7.0,Monday,0,1,0
1907,1435,City,200.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:55:00,12,4,7,Tuesday,12.0,5.0,7.0,Tuesday,0,1,0
1908,2007,City,200.0,Trip Completed,2016-07-12 13:24:00,2016-07-12 14:24:00,12,13,7,Tuesday,12.0,14.0,7.0,Tuesday,0,1,0
1909,2381,City,200.0,Trip Completed,2016-07-12 19:41:00,2016-07-12 20:53:00,12,19,7,Tuesday,12.0,20.0,7.0,Tuesday,0,1,0
1910,2912,Airport,200.0,Trip Completed,2016-07-13 06:13:27,2016-07-13 06:47:48,13,6,7,Wednesday,13.0,6.0,7.0,Wednesday,0,1,0
1911,3453,Airport,200.0,Trip Completed,2016-07-13 16:56:55,2016-07-13 18:07:05,13,16,7,Wednesday,13.0,18.0,7.0,Wednesday,0,1,0
1912,4180,Airport,200.0,Trip Completed,2016-07-14 05:18:07,2016-07-14 05:52:03,14,5,7,Thursday,14.0,5.0,7.0,Thursday,0,1,0
1913,5122,City,200.0,Trip Completed,2016-07-14 20:04:32,2016-07-14 20:53:21,14,20,7,Thursday,14.0,20.0,7.0,Thursday,0,1,0
1914,5531,Airport,200.0,Trip Completed,2016-07-15 05:23:07,2016-07-15 06:26:16,15,5,7,Friday,15.0,6.0,7.0,Friday,0,1,0
1915,6582,City,200.0,Trip Completed,2016-07-15 21:22:16,2016-07-15 22:06:38,15,21,7,Friday,15.0,22.0,7.0,Friday,0,1,0
1916,406,Airport,201.0,Trip Completed,2016-07-11 08:36:00,2016-07-11 09:34:00,11,8,7,Monday,11.0,9.0,7.0,Monday,0,1,0
1917,740,Airport,201.0,Trip Completed,2016-07-11 15:35:00,2016-07-11 16:15:00,11,15,7,Monday,11.0,16.0,7.0,Monday,0,1,0
1918,1312,City,201.0,Trip Completed,2016-07-11 22:48:00,2016-07-11 23:37:00,11,22,7,Monday,11.0,23.0,7.0,Monday,0,1,0
1919,1540,Airport,201.0,Trip Completed,2016-07-12 06:04:00,2016-07-12 06:55:00,12,6,7,Tuesday,12.0,6.0,7.0,Tuesday,0,1,0
1920,1962,City,201.0,Trip Completed,2016-07-12 11:59:00,2016-07-12 13:01:00,12,11,7,Tuesday,12.0,13.0,7.0,Tuesday,0,1,0
1921,2173,Airport,201.0,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,12,17,7,Tuesday,12.0,18.0,7.0,Tuesday,0,1,0
1922,3375,City,201.0,Trip Completed,2016-07-13 14:12:23,2016-07-13 14:55:59,13,14,7,Wednesday,13.0,14.0,7.0,Wednesday,0,1,0
1923,3540,City,201.0,Trip Completed,2016-07-13 17:58:52,2016-07-13 18:29:14,13,17,7,Wednesday,13.0,18.0,7.0,Wednesday,0,1,0
1924,4671,City,201.0,Trip Completed,2016-07-14 12:29:14,2016-07-14 13:28:04,14,12,7,Thursday,14.0,13.0,7.0,Thursday,0,1,0
1925,5336,Airport,201.0,Trip Completed,2016-07-14 22:25:11,2016-07-14 23:41:47,14,22,7,Thursday,14.0,23.0,7.0,Thursday,0,1,0
1926,5734,City,201.0,Trip Completed,2016-07-15 07:44:41,2016-07-15 08:53:11,15,7,7,Friday,15.0,8.0,7.0,Friday,0,1,0
1927,197,City,202.0,Trip Completed,2016-07-11 06:00:00,2016-07-11 06:49:00,11,6,7,Monday,11.0,6.0,7.0,Monday,0,1,0
1928,819,Airport,202.0,Trip Completed,2016-07-11 17:29:00,2016-07-11 18:12:00,11,17,7,Monday,11.0,18.0,7.0,Monday,0,1,0
1929,1527,Airport,202.0,Trip Completed,2016-07-12 05:52:00,2016-07-12 07:07:00,12,5,7,Tuesday,12.0,7.0,7.0,Tuesday,0,1,0
1930,3229,Airport,202.0,Trip Completed,2016-07-13 09:54:42,2016-07-13 11:06:56,13,9,7,Wednesday,13.0,11.0,7.0,Wednesday,0,1,0
1931,4638,City,202.0,Trip Completed,2016-07-14 11:38:13,2016-07-14 12:38:04,14,11,7,Thursday,14.0,12.0,7.0,Thursday,0,1,0
1932,5075,City,202.0,Trip Completed,2016-07-14 19:45:45,2016-07-14 20:25:43,14,19,7,Thursday,14.0,20.0,7.0,Thursday,0,1,0
1933,5455,City,202.0,Trip Completed,2016-07-15 03:47:48,2016-07-15 04:53:45,15,3,7,Friday,15.0,4.0,7.0,Friday,0,1,0
1934,5738,City,202.0,Trip Completed,2016-07-15 07:53:45,2016-07-15 08:20:46,15,7,7,Friday,15.0,8.0,7.0,Friday,0,1,0
1935,6167,Airport,202.0,Trip Completed,2016-07-15 16:43:19,2016-07-15 17:24:19,15,16,7,Friday,15.0,17.0,7.0,Friday,0,1,0
1936,220,Airport,203.0,Trip Completed,2016-07-11 06:11:00,2016-07-11 06:55:00,11,6,7,Monday,11.0,6.0,7.0,Monday,0,1,0
1937,909,Airport,203.0,Trip Completed,2016-07-11 18:16:00,2016-07-11 19:07:00,11,18,7,Monday,11.0,19.0,7.0,Monday,0,1,0
1938,1306,Airport,203.0,Trip Completed,2016-07-11 22:39:00,2016-07-11 23:46:00,11,22,7,Monday,11.0,23.0,7.0,Monday,0,1,0
1939,2998,City,203.0,Trip Completed,2016-07-13 07:16:45,2016-07-13 07:45:47,13,7,7,Wednesday,13.0,7.0,7.0,Wednesday,0,1,0
1940,3415,City,203.0,Trip Completed,2016-07-13 15:28:02,2016-07-13 16:37:13,13,15,7,Wednesday,13.0,16.0,7.0,Wednesday,0,1,0
1941,3789,City,203.0,Trip Completed,2016-07-13 20:49:13,2016-07-13 21:41:24,13,20,7,Wednesday,13.0,21.0,7.0,Wednesday,0,1,0
1942,4227,Airport,203.0,Trip Completed,2016-07-14 05:49:34,2016-07-14 06:53:22,14,5,7,Thursday,14.0,6.0,7.0,Thursday,0,1,0
1943,6490,City,203.0,Trip Completed,2016-07-15 20:29:24,2016-07-15 21:17:23,15,20,7,Friday,15.0,21.0,7.0,Friday,0,1,0
1944,6712,Airport,203.0,Trip Completed,2016-07-15 23:02:31,2016-07-15 23:43:24,15,23,7,Friday,15.0,23.0,7.0,Friday,0,1,0
1945,583,Airport,204.0,Trip Completed,2016-07-11 11:08:00,2016-07-11 11:58:00,11,11,7,Monday,11.0,11.0,7.0,Monday,0,1,0
1946,772,City,204.0,Trip Completed,2016-07-11 16:25:00,2016-07-11 17:36:00,11,16,7,Monday,11.0,17.0,7.0,Monday,0,1,0
1947,1142,City,204.0,Trip Completed,2016-07-11 20:42:00,2016-07-11 21:40:00,11,20,7,Monday,11.0,21.0,7.0,Monday,0,1,0
1948,1436,City,204.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:22:00,12,4,7,Tuesday,12.0,5.0,7.0,Tuesday,0,1,0
1949,1986,City,204.0,Trip Completed,2016-07-12 12:32:00,2016-07-12 13:05:00,12,12,7,Tuesday,12.0,13.0,7.0,Tuesday,0,1,0
1950,2508,Airport,204.0,Trip Completed,2016-07-12 21:04:00,2016-07-12 22:00:00,12,21,7,Tuesday,12.0,22.0,7.0,Tuesday,0,1,0
1951,2788,City,204.0,Trip Completed,2016-07-13 04:49:55,2016-07-13 05:56:07,13,4,7,Wednesday,13.0,5.0,7.0,Wednesday,0,1,0
1952,2956,Airport,204.0,Trip Completed,2016-07-13 06:42:12,2016-07-13 07:35:04,13,6,7,Wednesday,13.0,7.0,7.0,Wednesday,0,1,0
1953,4518,City,204.0,Trip Completed,2016-07-14 09:18:42,2016-07-14 10:20:53,14,9,7,Thursday,14.0,10.0,7.0,Thursday,0,1,0
1954,4681,City,204.0,Trip Completed,2016-07-14 12:47:46,2016-07-14 13:22:59,14,12,7,Thursday,14.0,13.0,7.0,Thursday,0,1,0
1955,5041,City,204.0,Trip Completed,2016-07-14 19:20:06,2016-07-14 20:21:57,14,19,7,Thursday,14.0,20.0,7.0,Thursday,0,1,0
1956,6176,City,204.0,Trip Completed,2016-07-15 16:55:46,2016-07-15 17:44:51,15,16,7,Friday,15.0,17.0,7.0,Friday,0,1,0
1957,542,Airport,205.0,Trip Completed,2016-07-11 10:06:00,2016-07-11 11:02:00,11,10,7,Monday,11.0,11.0,7.0,Monday,0,1,0
1958,605,Airport,205.0,Trip Completed,2016-07-11 11:42:00,2016-07-11 12:31:00,11,11,7,Monday,11.0,12.0,7.0,Monday,0,1,0
1959,1908,Airport,205.0,Trip Completed,2016-07-12 10:35:00,2016-07-12 11:40:00,12,10,7,Tuesday,12.0,11.0,7.0,Tuesday,0,1,0
1960,3662,City,205.0,Trip Completed,2016-07-13 19:19:23,2016-07-13 20:20:17,13,19,7,Wednesday,13.0,20.0,7.0,Wednesday,0,1,0
1961,4254,City,205.0,Trip Completed,2016-07-14 06:06:21,2016-07-14 07:12:50,14,6,7,Thursday,14.0,7.0,7.0,Thursday,0,1,0
1962,5337,City,205.0,Trip Completed,2016-07-14 22:21:28,2016-07-14 23:23:40,14,22,7,Thursday,14.0,23.0,7.0,Thursday,0,1,0
1963,5430,City,205.0,Trip Completed,2016-07-15 02:35:11,2016-07-15 03:25:33,15,2,7,Friday,15.0,3.0,7.0,Friday,0,1,0
1964,6630,Airport,205.0,Trip Completed,2016-07-15 21:58:19,2016-07-15 22:50:50,15,21,7,Friday,15.0,22.0,7.0,Friday,0,1,0
1965,297,Airport,206.0,Trip Completed,2016-07-11 07:13:00,2016-07-11 07:43:00,11,7,7,Monday,11.0,7.0,7.0,Monday,0,1,0
1966,501,City,206.0,Trip Completed,2016-07-11 09:37:00,2016-07-11 10:10:00,11,9,7,Monday,11.0,10.0,7.0,Monday,0,1,0
1967,826,City,206.0,Trip Completed,2016-07-11 17:32:00,2016-07-11 18:39:00,11,17,7,Monday,11.0,18.0,7.0,Monday,0,1,0
1968,2339,City,206.0,Trip Completed,2016-07-12 19:19:00,2016-07-12 20:12:00,12,19,7,Tuesday,12.0,20.0,7.0,Tuesday,0,1,0
1969,3025,City,206.0,Trip Completed,2016-07-13 07:32:12,2016-07-13 08:45:26,13,7,7,Wednesday,13.0,8.0,7.0,Wednesday,0,1,0
1970,4803,City,206.0,Trip Completed,2016-07-14 17:02:43,2016-07-14 18:17:52,14,17,7,Thursday,14.0,18.0,7.0,Thursday,0,1,0
1971,5893,City,206.0,Trip Completed,2016-07-15 09:42:11,2016-07-15 10:18:04,15,9,7,Friday,15.0,10.0,7.0,Friday,0,1,0
1972,876,Airport,207.0,Trip Completed,2016-07-11 17:58:00,2016-07-11 18:33:00,11,17,7,Monday,11.0,18.0,7.0,Monday,0,1,0
1973,1318,City,207.0,Trip Completed,2016-07-11 22:51:00,2016-07-11 23:45:00,11,22,7,Monday,11.0,23.0,7.0,Monday,0,1,0
1974,1477,Airport,207.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,12,5,7,Tuesday,12.0,6.0,7.0,Tuesday,0,1,0
1975,2084,Airport,207.0,Trip Completed,2016-07-12 15:46:00,2016-07-12 16:40:00,12,15,7,Tuesday,12.0,16.0,7.0,Tuesday,0,1,0
1976,2354,Airport,207.0,Trip Completed,2016-07-12 19:25:00,2016-07-12 20:09:00,12,19,7,Tuesday,12.0,20.0,7.0,Tuesday,0,1,0
1977,3407,Airport,207.0,Trip Completed,2016-07-13 15:24:47,2016-07-13 16:34:49,13,15,7,Wednesday,13.0,16.0,7.0,Wednesday,0,1,0
1978,3703,Airport,207.0,Trip Completed,2016-07-13 19:42:01,2016-07-13 20:50:38,13,19,7,Wednesday,13.0,20.0,7.0,Wednesday,0,1,0
1979,4085,Airport,207.0,Trip Completed,2016-07-14 02:42:00,2016-07-14 03:28:10,14,2,7,Thursday,14.0,3.0,7.0,Thursday,0,1,0
1980,4625,City,207.0,Trip Completed,2016-07-14 11:04:55,2016-07-14 12:14:46,14,11,7,Thursday,14.0,12.0,7.0,Thursday,0,1,0
1981,4866,City,207.0,Trip Completed,2016-07-14 17:35:53,2016-07-14 18:27:47,14,17,7,Thursday,14.0,18.0,7.0,Thursday,0,1,0
1982,1278,City,208.0,Trip Completed,2016-07-11 22:03:00,2016-07-11 23:05:00,11,22,7,Monday,11.0,23.0,7.0,Monday,0,1,0
1983,2037,City,208.0,Trip Completed,2016-07-12 14:13:00,2016-07-12 15:04:00,12,14,7,Tuesday,12.0,15.0,7.0,Tuesday,0,1,0
1984,2567,Airport,208.0,Trip Completed,2016-07-12 21:37:00,2016-07-12 22:26:00,12,21,7,Tuesday,12.0,22.0,7.0,Tuesday,0,1,0
1985,2829,City,208.0,Trip Completed,2016-07-13 05:20:05,2016-07-13 06:17:18,13,5,7,Wednesday,13.0,6.0,7.0,Wednesday,0,1,0
1986,2918,Airport,208.0,Trip Completed,2016-07-13 06:20:10,2016-07-13 07:01:26,13,6,7,Wednesday,13.0,7.0,7.0,Wednesday,0,1,0
1987,3362,Airport,208.0,Trip Completed,2016-07-13 13:37:26,2016-07-13 14:36:47,13,13,7,Wednesday,13.0,14.0,7.0,Wednesday,0,1,0
1988,5615,City,208.0,Trip Completed,2016-07-15 06:27:11,2016-07-15 07:32:20,15,6,7,Friday,15.0,7.0,7.0,Friday,0,1,0
1989,2008,Airport,209.0,Trip Completed,2016-07-12 13:23:00,2016-07-12 14:28:00,12,13,7,Tuesday,12.0,14.0,7.0,Tuesday,0,1,0
1990,3031,Airport,209.0,Trip Completed,2016-07-13 07:32:39,2016-07-13 08:28:29,13,7,7,Wednesday,13.0,8.0,7.0,Wednesday,0,1,0
1991,3500,Airport,209.0,Trip Completed,2016-07-13 17:31:22,2016-07-13 18:11:49,13,17,7,Wednesday,13.0,18.0,7.0,Wednesday,0,1,0
1992,5079,City,209.0,Trip Completed,2016-07-14 19:40:11,2016-07-14 20:16:24,14,19,7,Thursday,14.0,20.0,7.0,Thursday,0,1,0
1993,5967,City,209.0,Trip Completed,2016-07-15 10:56:15,2016-07-15 11:55:28,15,10,7,Friday,15.0,11.0,7.0,Friday,0,1,0
1994,6375,City,209.0,Trip Completed,2016-07-15 19:10:20,2016-07-15 20:24:42,15,19,7,Friday,15.0,20.0,7.0,Friday,0,1,0
1995,1551,City,210.0,Trip Completed,2016-07-12 06:10:00,2016-07-12 06:54:00,12,6,7,Tuesday,12.0,6.0,7.0,Tuesday,0,1,0
1996,2041,City,210.0,Trip Completed,2016-07-12 14:24:00,2016-07-12 15:13:00,12,14,7,Tuesday,12.0,15.0,7.0,Tuesday,0,1,0
1997,2666,City,210.0,Trip Completed,2016-07-12 23:40:00,2016-07-13 00:22:19,12,23,7,Tuesday,13.0,0.0,7.0,Wednesday,0,1,0
1998,3348,City,210.0,Trip Completed,2016-07-13 13:12:47,2016-07-13 14:05:36,13,13,7,Wednesday,13.0,14.0,7.0,Wednesday,0,1,0
1999,3518,Airport,210.0,Trip Completed,2016-07-13 17:45:55,2016-07-13 18:22:58,13,17,7,Wednesday,13.0,18.0,7.0,Wednesday,0,1,0
2000,4205,City,210.0,Trip Completed,2016-07-14 05:35:58,2016-07-14 06:38:23,14,5,7,Thursday,14.0,6.0,7.0,Thursday,0,1,0
2001,6346,Airport,210.0,Trip Completed,2016-07-15 18:48:48,2016-07-15 19:37:36,15,18,7,Friday,15.0,19.0,7.0,Friday,0,1,0
2002,6433,City,210.0,Trip Completed,2016-07-15 19:52:00,2016-07-15 20:26:07,15,19,7,Friday,15.0,20.0,7.0,Friday,0,1,0
2003,1471,City,211.0,Trip Completed,2016-07-12 05:09:00,2016-07-12 06:01:00,12,5,7,Tuesday,12.0,6.0,7.0,Tuesday,0,1,0
2004,1808,Airport,211.0,Trip Completed,2016-07-12 09:13:00,2016-07-12 10:30:00,12,9,7,Tuesday,12.0,10.0,7.0,Tuesday,0,1,0
2005,2017,City,211.0,Trip Completed,2016-07-12 13:43:00,2016-07-12 14:22:00,12,13,7,Tuesday,12.0,14.0,7.0,Tuesday,0,1,0
2006,4483,City,211.0,Trip Completed,2016-07-14 08:49:48,2016-07-14 09:21:33,14,8,7,Thursday,14.0,9.0,7.0,Thursday,0,1,0
2007,4639,Airport,211.0,Trip Completed,2016-07-14 11:31:09,2016-07-14 12:10:50,14,11,7,Thursday,14.0,12.0,7.0,Thursday,0,1,0
2008,4901,Airport,211.0,Trip Completed,2016-07-14 18:02:12,2016-07-14 18:31:27,14,18,7,Thursday,14.0,18.0,7.0,Thursday,0,1,0
2009,5357,City,211.0,Trip Completed,2016-07-14 23:09:23,2016-07-15 00:05:34,14,23,7,Thursday,15.0,0.0,7.0,Friday,0,1,0
2010,6214,Airport,211.0,Trip Completed,2016-07-15 17:35:20,2016-07-15 18:32:39,15,17,7,Friday,15.0,18.0,7.0,Friday,0,1,0
2011,575,Airport,212.0,Trip Completed,2016-07-11 10:59:00,2016-07-11 11:51:00,11,10,7,Monday,11.0,11.0,7.0,Monday,0,1,0
2012,753,Airport,212.0,Trip Completed,2016-07-11 15:58:00,2016-07-11 17:05:00,11,15,7,Monday,11.0,17.0,7.0,Monday,0,1,0
2013,999,City,212.0,Trip Completed,2016-07-11 19:06:00,2016-07-11 20:20:00,11,19,7,Monday,11.0,20.0,7.0,Monday,0,1,0
2014,1534,Airport,212.0,Trip Completed,2016-07-12 05:59:00,2016-07-12 06:58:00,12,5,7,Tuesday,12.0,6.0,7.0,Tuesday,0,1,0
2015,1773,Airport,212.0,Trip Completed,2016-07-12 08:57:00,2016-07-12 10:03:00,12,8,7,Tuesday,12.0,10.0,7.0,Tuesday,0,1,0
2016,1890,City,212.0,Trip Completed,2016-07-12 10:08:00,2016-07-12 11:16:00,12,10,7,Tuesday,12.0,11.0,7.0,Tuesday,0,1,0
2017,2609,Airport,212.0,Trip Completed,2016-07-12 22:00:00,2016-07-12 22:56:00,12,22,7,Tuesday,12.0,22.0,7.0,Tuesday,0,1,0
2018,2864,City,212.0,Trip Completed,2016-07-13 05:43:57,2016-07-13 06:10:20,13,5,7,Wednesday,13.0,6.0,7.0,Wednesday,0,1,0
2019,3134,City,212.0,Trip Completed,2016-07-13 08:40:06,2016-07-13 09:52:19,13,8,7,Wednesday,13.0,9.0,7.0,Wednesday,0,1,0
2020,3302,City,212.0,Trip Completed,2016-07-13 11:41:45,2016-07-13 12:37:07,13,11,7,Wednesday,13.0,12.0,7.0,Wednesday,0,1,0
2021,3999,Airport,212.0,Trip Completed,2016-07-13 23:40:57,2016-07-14 00:44:12,13,23,7,Wednesday,14.0,0.0,7.0,Thursday,0,1,0
2022,4450,City,212.0,Trip Completed,2016-07-14 08:30:35,2016-07-14 09:07:03,14,8,7,Thursday,14.0,9.0,7.0,Thursday,0,1,0
2023,6376,City,212.0,Trip Completed,2016-07-15 19:12:24,2016-07-15 20:13:55,15,19,7,Friday,15.0,20.0,7.0,Friday,0,1,0
2024,6622,Airport,212.0,Trip Completed,2016-07-15 21:46:05,2016-07-15 22:39:29,15,21,7,Friday,15.0,22.0,7.0,Friday,0,1,0
2025,87,City,213.0,Trip Completed,2016-07-11 04:46:00,2016-07-11 05:26:00,11,4,7,Monday,11.0,5.0,7.0,Monday,0,1,0
